pedido_id;cliente_id;data_pedido;forma_pagamento;status_entrega;valor_total
5221;308;2025-05-05;Boleto;Cancelado;41.74
5222;966;2026-06-25;Cartao de Debito;Entregue;209.41
5223;1041;2026-07-17;Boleto;Entregue com Atraso;98.05
5224;633;2026-03-05;Boleto;Entregue com Atraso;13.5
5225;1275;2026-02-14;Boleto;Entregue;90.57
5226;666;2025-05-08;Boleto;Entregue;38.2
5227;444;2025-06-28;Pix;Entregue;35.87
5228;1703;2026-07-22;Pix;Entregue;34.56
5229;226;2025-10-27;Cartao de Debito;Entregue;252.31
5230;1724;2025-11-06;Pix;Entregue;286.31
5231;1014;2025-12-13;Cartao de Credito;Entregue;177.53
5232;461;2024-09-15;Cartao de Debito;Entregue;199.11
5233;1523;2024-09-06;Cartao de Credito;Entregue;135.16
5234;924;2024-12-03;Cartao de Debito;Entregue;107.66
5235;614;2025-06-11;Cartao de Credito;Entregue com Atraso;128.72
5236;995;2026-04-02;Cartao de Debito;Entregue;66.22
5237;316;2025-01-23;Boleto;Entregue;336.68
5238;974;2025-06-02;Cartao de Debito;Cancelado;23.54
5239;631;2024-10-25;Cartao de Credito;Entregue;79.33
5240;825;2025-01-30;Pix;Entregue;242.89
5241;367;2025-06-16;Cartao de Credito;Entregue;79.1
5242;7;2025-07-19;Boleto;Entregue com Atraso;126.48
5243;879;2025-05-11;Boleto;Entregue com Atraso;192.04
5244;388;2025-05-16;Cartao de Debito;Entregue com Atraso;89.81
5245;266;2026-05-04;Cartao de Credito;Entregue;46.12
5246;1353;2025-03-25;Cartao de Debito;Entregue;111.14
5247;828;2025-03-14;Pix;Entregue;72.72
5248;226;2026-07-13;Pix;Entregue com Atraso;30.0
5249;54;2025-12-27;Cartao de Debito;Entregue com Atraso;35.69
5250;1151;2026-07-22;Pix;Entregue;40.76
5251;142;2025-12-26;Cartao de Credito;Entregue;180.26
5252;503;2025-11-22;Cartao de Credito;Entregue;48.55
5253;682;2025-10-26;Boleto;Cancelado;80.93
5254;1381;2025-05-13;Cartao de Debito;Entregue;62.12
5255;1240;2025-07-28;Cartao de Credito;Entregue;39.99
5256;30;2026-03-09;Pix;Entregue;110.98
5257;362;2025-08-10;Cartao de Credito;Entregue;33.28
5258;384;2025-11-12;Pix;Entregue;21.21
5259;30;2024-09-20;Pix;Entregue;438.18
5260;1278;2026-04-15;Boleto;Entregue;83.26
5261;1689;2024-11-11;Cartao de Credito;Entregue com Atraso;246.26
5262;494;2026-04-15;Pix;Entregue;36.56
5263;1436;2024-11-29;Pix;Entregue;95.37
5264;380;2025-02-21;Cartao de Credito;Em Transito;32.83
5265;838;2025-01-07;Boleto;Entregue;24.0
5266;226;2024-10-04;Cartao de Credito;Cancelado;56.78
5267;687;2024-11-30;Pix;Entregue;29.46
5268;1589;2025-07-25;Cartao de Credito;Entregue;33.06
5269;407;2025-02-20;Pix;Entregue;86.2
5270;1270;2025-02-06;Cartao de Credito;Entregue;132.83
5271;1230;2025-08-22;Cartao de Debito;Entregue;145.65
5272;1332;2024-08-03;Cartao de Credito;Cancelado;24.29
5273;1266;2026-02-18;Cartao de Credito;Entregue;133.77
5274;789;2024-10-03;Cartao de Credito;Entregue;76.48
5275;434;2026-07-12;Cartao de Credito;Entregue;35.64
5276;1192;2025-08-31;Cartao de Credito;Entregue;321.7
5277;622;2026-01-16;Pix;Entregue;71.82
5278;1290;2024-10-03;Pix;Entregue;45.63
5279;1754;2025-04-12;Cartao de Credito;Entregue;125.96
5280;1296;2025-01-30;Pix;Entregue;47.75
5281;40;2026-06-16;Cartao de Credito;Entregue;23.59
5282;1298;2026-04-25;Cartao de Credito;Entregue;302.36
5283;1431;2024-08-15;Cartao de Credito;Entregue;36.24
5284;386;2025-07-12;Pix;Cancelado;15.0
5285;1543;2025-05-18;Cartao de Debito;Entregue;65.87
5286;392;2026-03-30;Cartao de Credito;Entregue com Atraso;169.23
5287;784;2026-02-07;Pix;Entregue;44.38
5288;1234;2025-12-28;Pix;Entregue;82.44
5289;1218;2024-08-16;Boleto;Entregue;244.29
5290;343;2026-04-04;Boleto;Em Transito;149.96
5291;1025;2025-07-22;Pix;Cancelado;161.23
5292;1272;2025-09-13;Cartao de Credito;Entregue;71.93
5293;1281;2024-11-28;Boleto;Entregue;460.83
5294;841;2024-12-25;Cartao de Credito;Entregue com Atraso;39.42
5295;1645;2025-01-22;Cartao de Debito;Cancelado;64.07
5296;325;2026-02-07;Boleto;Entregue;32.12
5297;1783;2025-06-10;Boleto;Entregue;58.45
5298;1313;2025-03-23;Cartao de Credito;Entregue;111.99
5299;1539;2024-12-05;Pix;Entregue;21.1
5300;1717;2024-08-08;Cartao de Debito;Entregue;193.64
5301;1187;2024-10-24;Pix;Entregue com Atraso;359.52
5302;119;2026-03-05;Cartao de Debito;Entregue;148.78
5303;666;2026-03-23;Boleto;Entregue;92.51
5304;542;2025-12-28;Pix;Entregue;40.09
5305;349;2025-12-30;Pix;Em Transito;276.09
5306;56;2026-05-10;Pix;Entregue;21.32
5307;1098;2025-07-29;Cartao de Debito;Entregue;111.04
5308;1564;2026-07-09;Pix;Entregue com Atraso;158.1
5309;437;2024-08-17;Cartao de Credito;Entregue;73.97
5310;32;2025-03-20;Cartao de Debito;Entregue;175.65
5311;712;2024-12-05;Pix;Entregue;197.75
5312;434;2024-10-30;Pix;Entregue;161.23
5313;621;2024-08-21;Pix;Entregue;124.5
5314;1731;2025-11-28;Pix;Entregue;18.28
5315;772;2024-11-08;Cartao de Credito;Entregue com Atraso;548.98
5316;1008;2026-06-27;Pix;Entregue;17.54
5317;1605;2026-05-30;Boleto;Entregue;124.77
5318;604;2026-07-05;Boleto;Entregue;261.42
5319;785;2026-07-05;Boleto;Entregue;97.82
5320;1709;2025-08-28;Cartao de Credito;Entregue;174.96
5321;1266;2024-10-01;Pix;Entregue;47.45
5322;1279;2024-08-23;Boleto;Entregue com Atraso;55.52
5323;1786;2025-02-13;Cartao de Credito;Entregue;124.24
5324;635;2026-06-17;Cartao de Credito;Entregue;126.32
5325;1672;2024-12-20;Pix;Entregue;34.56
5326;401;2026-05-14;Cartao de Credito;Entregue;14.25
5327;1389;2026-02-11;Cartao de Credito;Entregue;510.53
5328;880;2026-06-13;Pix;Entregue;17.23
5329;1556;2026-05-26;Boleto;Entregue;105.7
5330;904;2025-04-14;Pix;Entregue com Atraso;93.71
5331;702;2025-07-04;Cartao de Debito;Entregue;393.85
5332;1085;2024-11-08;Pix;Entregue com Atraso;38.08
5333;494;2026-07-16;Boleto;Entregue;210.3
5334;1016;2025-07-06;Cartao de Credito;Em Transito;32.77
5335;1384;2025-09-16;Cartao de Credito;Entregue com Atraso;95.69
5336;1219;2024-08-12;Boleto;Entregue;466.0
5337;797;2026-03-17;Cartao de Debito;Entregue;15.0
5338;531;2026-02-23;Cartao de Credito;Entregue;477.95
5339;825;2024-10-30;Cartao de Credito;Entregue com Atraso;56.21
5340;1680;2025-06-18;Cartao de Credito;Cancelado;73.82
5341;1457;2025-11-28;Cartao de Credito;Entregue;246.75
5342;1672;2024-09-18;Pix;Entregue com Atraso;141.2
5343;831;2024-09-16;Cartao de Credito;Entregue;156.68
5344;234;2025-08-18;Boleto;Entregue;196.1
5345;16;2026-02-12;Pix;Entregue;85.98
5346;1295;2025-10-21;Cartao de Credito;Entregue;85.61
5347;1291;2025-05-26;Cartao de Credito;Entregue com Atraso;193.65
5348;1675;2026-04-12;Pix;Em Transito;347.91
5349;631;2025-04-15;Boleto;Entregue com Atraso;30.38
5350;1357;2026-07-03;Boleto;Cancelado;83.34
5351;170;2026-06-07;Pix;Entregue com Atraso;106.37
5352;1583;2025-04-30;Boleto;Entregue;174.39
5353;966;2025-06-30;Pix;Em Transito;143.63
5354;258;2025-01-01;Cartao de Debito;Entregue;14.25
5355;1557;2024-12-28;Cartao de Credito;Entregue com Atraso;42.91
5356;515;2025-06-19;Boleto;Entregue;193.0
5357;887;2026-03-22;Cartao de Credito;Entregue;13.5
5358;260;2024-11-03;Pix;Entregue;51.95
5359;841;2024-08-28;Cartao de Debito;Entregue com Atraso;43.64
5360;829;2025-04-10;Cartao de Credito;Entregue;87.53
5361;30;2024-09-06;Cartao de Credito;Cancelado;78.02
5362;1156;2025-09-05;Pix;Entregue;153.17
5363;1206;2024-08-08;Cartao de Credito;Entregue com Atraso;21.21
5364;1650;2024-08-04;Cartao de Credito;Entregue;54.95
5365;1229;2026-07-21;Cartao de Credito;Entregue;44.18
5366;1231;2025-10-16;Cartao de Credito;Cancelado;575.3
5367;136;2025-07-14;Cartao de Credito;Entregue;474.24
5368;1090;2024-10-21;Cartao de Credito;Entregue;170.69
5369;388;2024-09-16;Pix;Entregue;64.24
5370;1069;2026-04-09;Boleto;Entregue;295.14
5371;666;2024-09-02;Pix;Cancelado;34.49
5372;699;2026-03-22;Cartao de Credito;Entregue;359.81
5373;226;2026-01-04;Cartao de Credito;Em Transito;85.41
5374;1287;2024-12-30;Cartao de Credito;Entregue;337.46
5375;1129;2025-03-21;Cartao de Credito;Entregue;91.16
5376;838;2026-07-06;Pix;Entregue;150.23
5377;191;2026-03-23;Cartao de Credito;Entregue;97.26
5378;1036;2025-03-13;Cartao de Credito;Entregue;100.62
5379;1670;2025-01-13;Cartao de Credito;Entregue com Atraso;325.38
5380;1162;2026-01-14;Pix;Cancelado;31.09
5381;659;2026-02-07;Pix;Entregue com Atraso;100.26
5382;90;2025-05-14;Cartao de Credito;Entregue;32.5
5383;956;2026-05-11;Pix;Entregue;18.68
5384;349;2025-11-27;Cartao de Credito;Entregue;182.18
5385;263;2025-01-04;Cartao de Debito;Entregue;58.48
5386;1517;2025-03-01;Boleto;Entregue;207.68
5387;771;2026-01-20;Pix;Entregue;101.32
5388;463;2025-07-15;Cartao de Debito;Entregue;27.0
5389;1172;2025-01-24;Cartao de Debito;Entregue;45.63
5390;130;2025-11-29;Cartao de Credito;Entregue com Atraso;82.42
5391;672;2026-06-15;Cartao de Credito;Entregue;145.97
5392;698;2024-11-07;Cartao de Credito;Entregue;39.42
5393;1605;2026-03-27;Pix;Entregue;220.38
5394;1597;2026-03-25;Boleto;Cancelado;15.0
5395;30;2025-05-05;Pix;Entregue com Atraso;39.42
5396;1266;2024-10-07;Pix;Entregue;161.23
5397;1709;2025-10-17;Pix;Entregue com Atraso;41.7
5398;1683;2025-03-28;Pix;Entregue;109.22
5399;835;2025-05-09;Pix;Entregue com Atraso;33.59
5400;1252;2025-11-11;Cartao de Credito;Entregue;106.55
5401;416;2024-10-31;Cartao de Debito;Entregue;45.63
5402;1686;2026-07-14;Cartao de Credito;Entregue;222.11
5403;1213;2024-12-04;Cartao de Credito;Entregue;15.0
5404;312;2024-10-25;Cartao de Credito;Entregue com Atraso;70.72
5405;669;2025-05-25;Cartao de Credito;Entregue com Atraso;19.71
5406;323;2025-01-16;Cartao de Credito;Entregue com Atraso;90.89
5407;1022;2025-10-25;Pix;Entregue;140.13
5408;498;2025-01-21;Pix;Entregue;30.38
5409;1412;2025-04-27;Pix;Entregue;134.59
5410;424;2025-11-21;Cartao de Credito;Entregue;62.28
5411;825;2026-06-22;Pix;Entregue;57.02
5412;966;2025-10-27;Cartao de Credito;Entregue;58.63
5413;196;2025-07-30;Cartao de Credito;Entregue com Atraso;14.25
5414;1073;2025-11-06;Pix;Em Transito;183.76
5415;1649;2026-02-05;Pix;Entregue;34.49
5416;1017;2024-09-03;Cartao de Credito;Entregue;257.66
5417;62;2024-08-16;Cartao de Credito;Entregue;20.05
5418;1073;2026-01-15;Pix;Entregue;62.3
5419;1229;2026-03-10;Cartao de Credito;Entregue;147.85
5420;884;2026-01-14;Pix;Entregue com Atraso;165.79
5421;897;2026-03-14;Pix;Entregue;212.6
5422;1252;2025-04-25;Boleto;Entregue;293.92
5423;613;2025-08-10;Cartao de Credito;Entregue;133.74
5424;675;2025-07-06;Cartao de Credito;Entregue;28.52
5425;266;2025-06-08;Boleto;Entregue;112.37
5426;1185;2024-10-01;Boleto;Entregue;83.86
5427;548;2024-09-02;Boleto;Entregue com Atraso;27.15
5428;954;2025-07-11;Cartao de Credito;Entregue;324.95
5429;1139;2024-09-18;Cartao de Credito;Entregue;188.44
5430;1565;2024-08-18;Cartao de Credito;Entregue;36.5
5431;266;2025-03-25;Pix;Entregue com Atraso;62.58
5432;325;2024-08-08;Cartao de Credito;Entregue com Atraso;111.52
5433;226;2024-09-10;Pix;Entregue com Atraso;29.46
5434;95;2024-12-03;Pix;Entregue;30.0
5435;182;2024-11-20;Cartao de Debito;Entregue;18.71
5436;1261;2025-01-17;Pix;Entregue;32.8
5437;1571;2025-01-09;Pix;Entregue com Atraso;14.25
5438;1665;2026-02-05;Cartao de Credito;Em Transito;137.01
5439;184;2025-05-03;Boleto;Entregue com Atraso;14.25
5440;154;2026-03-18;Cartao de Credito;Entregue;530.96
5441;604;2024-12-02;Pix;Entregue;23.59
5442;838;2026-04-13;Boleto;Em Transito;136.96
5443;1315;2024-11-19;Cartao de Credito;Entregue com Atraso;46.15
5444;1800;2024-10-20;Pix;Entregue;382.43
5445;1131;2026-04-23;Pix;Entregue;89.84
5446;384;2025-11-10;Cartao de Credito;Cancelado;63.54
5447;1279;2026-04-26;Pix;Em Transito;43.96
5448;833;2026-04-24;Cartao de Credito;Entregue;12.0
5449;825;2025-06-25;Boleto;Entregue;58.79
5450;981;2025-11-27;Cartao de Debito;Entregue com Atraso;791.61
5451;631;2024-09-16;Cartao de Credito;Entregue;114.83
5452;1311;2024-12-12;Cartao de Credito;Entregue com Atraso;24.29
5453;25;2025-07-07;Boleto;Entregue com Atraso;62.74
5454;1193;2025-10-19;Cartao de Credito;Entregue com Atraso;90.86
5455;580;2025-04-07;Cartao de Credito;Cancelado;30.23
5456;35;2026-05-15;Cartao de Credito;Entregue;58.17
5457;1688;2025-12-29;Cartao de Credito;Entregue;89.87
5458;90;2026-02-02;Boleto;Entregue;186.92
5459;59;2025-05-31;Boleto;Cancelado;95.24
5460;255;2026-07-04;Cartao de Credito;Entregue;103.47
5461;1320;2025-03-04;Cartao de Credito;Entregue;123.28
5462;1638;2025-02-05;Boleto;Entregue;371.16
5463;814;2026-04-07;Boleto;Entregue;74.84
5464;1465;2025-07-16;Cartao de Credito;Cancelado;79.01
5465;911;2024-10-05;Cartao de Credito;Entregue com Atraso;54.95
5466;187;2024-11-16;Cartao de Credito;Em Transito;88.35
5467;1755;2025-08-21;Cartao de Credito;Em Transito;30.0
5468;405;2024-09-19;Cartao de Debito;Entregue;68.47
5469;1460;2024-08-14;Pix;Em Transito;15.0
5470;531;2024-11-02;Cartao de Credito;Entregue;107.17
5471;1269;2026-04-23;Cartao de Credito;Entregue;51.36
5472;770;2025-09-07;Boleto;Em Transito;19.02
5473;651;2026-01-03;Cartao de Credito;Entregue;15.0
5474;1037;2026-04-06;Cartao de Credito;Em Transito;21.41
5475;280;2025-06-15;Cartao de Credito;Entregue;234.29
5476;897;2025-03-09;Cartao de Credito;Entregue;181.16
5477;390;2025-07-09;Cartao de Credito;Entregue;148.63
5478;660;2025-06-13;Pix;Em Transito;33.81
5479;564;2025-12-19;Cartao de Credito;Cancelado;107.57
5480;383;2025-08-20;Boleto;Entregue;22.49
5481;745;2024-12-26;Pix;Em Transito;348.95
5482;1626;2025-12-23;Pix;Entregue com Atraso;239.11
5483;838;2024-11-30;Pix;Entregue;145.62
5484;1298;2024-12-09;Boleto;Entregue;347.99
5485;344;2024-11-07;Cartao de Credito;Entregue;33.06
5486;1651;2025-12-03;Pix;Entregue;147.52
5487;442;2024-11-27;Cartao de Credito;Entregue com Atraso;211.93
5488;342;2026-04-25;Pix;Entregue;47.75
5489;367;2026-02-07;Boleto;Entregue;265.91
5490;179;2025-09-03;Cartao de Credito;Entregue;59.72
5491;633;2026-03-11;Cartao de Debito;Entregue;213.19
5492;1173;2025-04-26;Cartao de Debito;Entregue;225.77
5493;92;2025-06-04;Boleto;Entregue;66.77
5494;422;2026-06-17;Cartao de Credito;Em Transito;29.32
5495;1630;2026-04-25;Cartao de Credito;Entregue com Atraso;15.0
5496;226;2026-04-07;Cartao de Credito;Entregue;232.99
5497;416;2025-03-08;Cartao de Credito;Entregue;177.68
5498;163;2025-11-15;Cartao de Credito;Entregue com Atraso;15.0
5499;990;2025-04-13;Cartao de Credito;Entregue com Atraso;62.58
5500;109;2024-11-26;Cartao de Credito;Entregue;108.99
5501;1279;2025-09-19;Cartao de Credito;Entregue com Atraso;26.87
5502;162;2025-01-25;Cartao de Credito;Cancelado;272.74
5503;908;2026-01-26;Pix;Entregue com Atraso;211.52
5504;429;2024-12-01;Pix;Entregue;38.89
5505;30;2026-06-21;Pix;Entregue;103.7
5506;1340;2025-05-12;Cartao de Credito;Entregue;186.32
5507;1159;2025-10-10;Cartao de Credito;Entregue;101.37
5508;141;2025-04-06;Pix;Entregue;80.78
5509;292;2025-12-29;Cartao de Credito;Entregue;418.17
5510;505;2025-05-26;Boleto;Entregue;119.51
5511;122;2025-06-16;Boleto;Entregue;461.95
5512;488;2025-08-23;Cartao de Debito;Cancelado;48.91
5513;388;2024-08-27;Pix;Entregue;98.05
5514;884;2025-10-17;Boleto;Entregue;156.78
5515;522;2025-07-12;Boleto;Entregue;44.99
5516;85;2025-04-30;Cartao de Credito;Entregue;24.99
5517;1422;2026-05-27;Pix;Entregue com Atraso;68.38
5518;1642;2024-08-30;Boleto;Entregue;75.5
5519;1714;2024-08-10;Cartao de Debito;Em Transito;255.49
5520;1750;2025-05-26;Pix;Entregue com Atraso;207.74
5521;1645;2025-08-11;Cartao de Credito;Em Transito;69.41
5522;1672;2026-07-07;Cartao de Credito;Entregue;101.66
5523;1172;2026-02-19;Cartao de Credito;Entregue;226.0
5524;978;2026-02-23;Pix;Entregue;25.67
5525;1356;2024-09-10;Cartao de Credito;Em Transito;22.03
5526;471;2025-08-25;Cartao de Credito;Em Transito;151.83
5527;1731;2026-06-18;Pix;Entregue;67.18
5528;333;2025-05-11;Pix;Em Transito;24.43
5529;1227;2025-12-18;Pix;Entregue;226.53
5530;263;2024-11-07;Cartao de Credito;Entregue;18.28
5531;1575;2025-12-08;Pix;Cancelado;156.01
5532;1229;2025-12-06;Pix;Cancelado;131.03
5533;1073;2024-08-12;Cartao de Debito;Entregue;124.36
5534;1384;2025-02-04;Cartao de Credito;Entregue;412.13
5535;1778;2024-10-06;Pix;Entregue;209.94
5536;1486;2025-08-29;Cartao de Credito;Entregue;187.26
5537;835;2025-09-08;Boleto;Entregue;66.0
5538;1344;2026-07-31;Pix;Entregue;191.61
5539;921;2025-03-19;Cartao de Credito;Entregue;329.58
5540;914;2025-06-19;Boleto;Entregue;19.19
5541;1129;2026-04-24;Cartao de Credito;Entregue;535.23
5542;1073;2024-12-12;Pix;Entregue com Atraso;590.9
5543;109;2024-12-28;Cartao de Credito;Entregue;541.57
5544;1451;2025-04-21;Pix;Entregue com Atraso;89.54
5545;52;2024-12-02;Pix;Entregue;335.54
5546;1709;2024-09-08;Pix;Em Transito;40.76
5547;1151;2025-12-21;Cartao de Credito;Entregue;274.44
5548;1279;2025-07-17;Boleto;Entregue;62.36
5549;841;2024-10-13;Boleto;Entregue;311.61
5550;1425;2025-12-31;Boleto;Entregue;198.22
5551;935;2024-09-28;Pix;Entregue;249.33
5552;195;2024-09-20;Boleto;Entregue;57.59
5553;1609;2026-01-11;Cartao de Credito;Entregue;354.52
5554;567;2025-02-27;Pix;Entregue;243.37
5555;1622;2024-11-22;Pix;Em Transito;109.57
5556;1246;2025-01-08;Cartao de Debito;Entregue;71.38
5557;90;2024-11-05;Cartao de Debito;Entregue;193.43
5558;896;2025-03-23;Cartao de Credito;Entregue com Atraso;75.14
5559;1229;2026-02-08;Cartao de Credito;Entregue;48.91
5560;1202;2025-04-13;Pix;Em Transito;289.58
5561;955;2024-12-23;Cartao de Credito;Entregue;113.62
5562;1330;2026-04-26;Cartao de Credito;Entregue;72.95
5563;593;2025-05-16;Cartao de Credito;Em Transito;137.7
5564;782;2026-04-27;Cartao de Credito;Entregue;239.77
5565;181;2026-02-16;Pix;Entregue;212.15
5566;1358;2025-06-17;Boleto;Entregue;69.37
5567;306;2025-09-11;Boleto;Entregue;492.35
5568;683;2026-03-29;Cartao de Credito;Entregue;60.69
5569;1053;2024-12-26;Cartao de Debito;Entregue com Atraso;100.59
5570;30;2026-03-13;Cartao de Credito;Entregue;388.2
5571;1044;2025-12-25;Pix;Entregue;366.88
5572;1167;2024-11-23;Pix;Entregue;154.69
5573;1774;2025-07-02;Boleto;Entregue;19.02
5574;1672;2025-10-04;Pix;Cancelado;40.43
5575;1346;2024-11-10;Pix;Entregue;113.42
5576;1049;2025-08-08;Pix;Entregue;84.85
5577;782;2025-03-08;Pix;Entregue;76.4
5578;4;2026-03-31;Pix;Entregue com Atraso;90.86
5579;1668;2026-03-25;Pix;Entregue;457.97
5580;1658;2025-11-28;Boleto;Entregue;209.63
5581;13;2026-04-27;Cartao de Credito;Entregue;55.68
5582;1171;2025-12-13;Cartao de Credito;Cancelado;86.35
5583;1264;2024-08-30;Cartao de Credito;Entregue;203.25
5584;328;2025-06-16;Boleto;Em Transito;163.5
5585;584;2026-01-21;Cartao de Credito;Entregue com Atraso;230.5
5586;1757;2026-01-26;Cartao de Credito;Entregue;15.0
5587;789;2024-09-11;Cartao de Credito;Entregue;323.04
5588;947;2026-02-26;Pix;Em Transito;62.12
5589;1124;2026-06-30;Boleto;Entregue;158.31
5590;1652;2024-10-21;Cartao de Credito;Entregue;65.52
5591;1229;2025-06-27;Cartao de Credito;Entregue com Atraso;31.1
5592;108;2024-10-17;Cartao de Credito;Entregue;344.76
5593;1425;2025-02-16;Pix;Entregue;18.07
5594;527;2025-04-04;Pix;Em Transito;47.45
5595;567;2025-04-19;Cartao de Credito;Entregue;70.44
5596;966;2025-04-03;Cartao de Credito;Entregue;239.3
5597;1299;2025-07-29;Cartao de Credito;Entregue;97.26
5598;619;2026-03-15;Boleto;Em Transito;226.28
5599;1507;2026-05-08;Cartao de Debito;Entregue;159.26
5600;154;2024-08-24;Pix;Entregue;58.11
5601;1441;2025-09-04;Cartao de Credito;Entregue;72.09
5602;388;2026-07-22;Pix;Entregue;124.24
5603;1119;2025-11-22;Pix;Entregue;108.02
5604;1092;2024-10-03;Boleto;Entregue;94.95
5605;814;2026-01-20;Cartao de Credito;Entregue;72.09
5606;1304;2025-01-20;Cartao de Credito;Entregue;165.18
5607;429;2025-05-14;Cartao de Debito;Em Transito;201.69
5608;1109;2025-11-17;Pix;Cancelado;97.37
5609;1649;2025-09-06;Cartao de Credito;Entregue;81.06
5610;1379;2026-05-03;Pix;Entregue;320.51
5611;445;2026-03-12;Cartao de Credito;Entregue com Atraso;176.83
5612;1794;2025-05-06;Pix;Entregue;198.34
5613;770;2026-03-04;Cartao de Credito;Entregue com Atraso;15.84
5614;1532;2026-01-16;Boleto;Entregue;18.81
5615;1185;2025-04-27;Boleto;Entregue;68.98
5616;1214;2024-11-15;Pix;Cancelado;15.0
5617;419;2026-03-05;Boleto;Entregue;54.95
5618;1204;2025-01-12;Cartao de Credito;Entregue com Atraso;37.49
5619;82;2025-02-26;Cartao de Credito;Entregue com Atraso;236.37
5620;20;2025-04-20;Pix;Entregue;45.06
5621;1759;2024-11-19;Cartao de Debito;Entregue com Atraso;83.15
5622;1658;2025-10-10;Pix;Entregue;60.06
5623;1085;2025-11-03;Cartao de Credito;Entregue;15.0
5624;626;2026-01-10;Pix;Entregue com Atraso;55.92
5625;631;2024-11-21;Cartao de Credito;Em Transito;151.71
5626;825;2026-04-26;Cartao de Credito;Entregue;85.97
5627;912;2026-01-21;Boleto;Em Transito;182.11
5628;623;2024-09-26;Boleto;Entregue;34.42
5629;848;2026-01-31;Cartao de Credito;Entregue com Atraso;24.0
5630;496;2026-06-09;Cartao de Credito;Entregue;51.73
5631;1751;2025-06-17;Pix;Cancelado;19.9
5632;1472;2025-08-22;Pix;Entregue;75.2
5633;939;2025-01-13;Cartao de Credito;Entregue;152.68
5634;1441;2026-03-23;Cartao de Credito;Entregue;64.64
5635;1214;2025-06-14;Boleto;Entregue;159.42
5636;794;2025-04-25;Cartao de Credito;Entregue;45.06
